Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
RNASE6,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNASE7,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
RNASE8,NA,NA,0,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RNASE9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
RNASEH1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RNASEH2C,0,0,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RNASEK,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNASET2,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
RND2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RND3,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RNF10,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RNF113B,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RNF115,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF121,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RNF128,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
RNF133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
RNF141,0,0,0,0,0,-1,1,NA,2,0,0,1.Unperturbed
RNF144A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF148,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RNF150,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
RNF152,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF175,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF180,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
RNF183,NA,NA,0,0,0,NA,0,0,0,0,0,1.Unperturbed
RNF185,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF186,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RNF19A,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RNF207,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF212,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF214,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF216,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF224,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
RNF225,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1.Unperturbed
RNF24,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RNF26,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF34,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF39,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RNF40,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RNF6,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RNF7,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RNFT1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RNFT2,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
RNH1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RNLS,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
RNPEP,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ROBO4,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ROCK1,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
ROM1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ROMO1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
ROPN1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ROPN1B,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.Unperturbed
ROR1,NA,0,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ROR2,NA,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RORB,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ROS1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RP1,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
RPA3,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
RPA4,NA,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
RPAP2,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPAP3,0,0,0,-1,0,1,0,0,2,0,0,1.Unperturbed
RPE,0,0,0,-1,0,1,0,0,2,0,0,1.Unperturbed
RPE65,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RPF1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPGR,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RPH3A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPIA,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPL10,0,0,0,-1,0,1,0,0,2,0,0,1.Unperturbed
RPL10A,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPL11,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL13A,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RPL14,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL23,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL28,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
RPL35,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL36AL,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL37A,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPL39,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
RPL3L,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPL4,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPL7,0,0,0,0,0,NA,0,0,0,0,0,1.Unperturbed
RPL7A,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
RPN2,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
RPP25,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPRD2,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RPRM,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RPRML,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RPS11,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RPS15A,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RPS20,1,0,NA,0,0,-1,0,0,2,0,0,1.Unperturbed
RPS21,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPS24,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPS25,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPS27,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RPS29,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPS3A,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
RPS4Y1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RPS4Y2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RPS6KA1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPS6KA3,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RPS6KB1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RPS6KC1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPS7,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RPTN,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
RPTOR,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RPUSD1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RRAGA,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RRAGB,0,0,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RRAS2,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
RRBP1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RRH,NA,NA,0,0,0,0,0,0,0,0,0,1.Unperturbed
RS1,NA,NA,0,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
RSAD2,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RSBN1L,0,0,0,NA,0,0,0,NA,0,0,0,1.Unperturbed
RSC1A1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RSKR,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RSPH1,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
RSPH10B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RSPH6A,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
RSPO1,NA,0,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RSPO2,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
RSPO4,0,0,0,0,0,NA,0,0,0,0,0,1.Unperturbed
RSRC1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RSRC2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RSRP1,0,0,0,1,0,0,0,-1,2,0,0,1.Unperturbed
RSU1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTBDN,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RTCA,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RTEL1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTF2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTL1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
RTL10,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RTL3,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
RTL8B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTL8C,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTN1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTN2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTN3,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RTN4R,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RTP3,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
RTP5,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RUBCNL,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
RUFY2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
RUNDC3A,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
RUNDC3B,NA,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
RUNX1T1,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
RUSC1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
RWDD2A,0,0,0,-1,0,1,0,0,2,0,0,1.Unperturbed
RWDD3,0,0,0,0,0,0,0,NA,0,0,0,1.Unperturbed
RWDD4,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
RXFP1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
RYBP,0,0,0,0,-1,0,1,0,2,0,0,1.Unperturbed
RYR1,-1,0,0,1,0,0,0,0,2,0,0,1.Unperturbed
S100A14,NA,0,0,NA,1,-1,0,0,2,0,0,1.Unperturbed
S100A16,NA,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
S100A3,NA,0,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
S100A7A,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
S100A7L2,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
S100G,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
S1PR1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
S1PR3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAA1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SAA2,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SAA2-SAA4,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SAG,NA,NA,0,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SAGE1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SALL3,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SAMD10,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SAMD15,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAMD4B,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SAMD5,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SAMD7,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SANBR,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAP130,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SAP25,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SAP30,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAP30BP,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAPCD2,-1,0,0,1,0,0,0,0,2,0,0,1.Unperturbed
SAR1A,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
SARAF,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SARDH,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SARM1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SARS1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SASH1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SASS6,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SAT2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SAXO1,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SBF2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SBK2,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SBSN,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SBSPON,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCAF1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SCAF8,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SCAI,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
SCAMP2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCAMP3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCARA3,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
SCARA5,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SCARB2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCARF1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCART1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCCPDH,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCEL,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SCFD1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCFD2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCG2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SCG3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
SCGB1A1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SCGB1C2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SCGB1D1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SCGB2A1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SCGB2A2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SCGB3A2,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SCGN,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SCML4,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCN10A,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
SCN1A,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SCN2A,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SCN7A,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SCN9A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCNN1B,NA,NA,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SCNN1G,NA,NA,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SCPEP1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCRIB,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SCRN2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SCT,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SCTR,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SCUBE3,0,0,0,0,0,NA,0,0,0,0,0,1.Unperturbed
SCX,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SDCBP,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SDCBP2,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
SDE2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SDF2,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SDF4,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
SDHAF4,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SDHC,0,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
SDK2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SDR16C5,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SDR39U1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SDR42E1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SDR9C7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
SDS,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEBOX,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEC11C,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC14L2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC14L3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC14L5,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC14L6,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEC22A,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEC22B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC23A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC23B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC23IP,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEC24A,1,0,0,0,0,0,-1,0,2,0,0,1.Unperturbed
SEC61G,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SEC62,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
SEL1L,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEL1L2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SELE,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
SELENOM,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SELENON,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
SELP,0,0,0,-1,0,1,0,0,2,0,0,1.Unperturbed
SEM1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEMA3A,NA,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SEMA3C,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SEMA3D,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEMA3F,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEMA3G,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SEMA4B,0,0,0,1,-1,1,-1,0,4,0,0,1.Unperturbed
SEMA4C,0,0,0,0,0,0,0,NA,0,0,0,1.Unperturbed
SEMA4G,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEMA5B,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SEMA6D,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SEMA7A,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
SEMG2,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SENP2,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
SENP7,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEPTIN1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEPTIN10,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEPTIN12,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SEPTIN2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEPTIN8,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SERF2,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SERINC1,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
SERINC2,0,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
SERINC3,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
SERP2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPINA1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SERPINA10,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SERPINA12,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
SERPINA4,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
SERPINA5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.Unperturbed
SERPINA9,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPINB11,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SERPINB12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
SERPINB13,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPINB3,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SERPINB4,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
SERPINB5,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SERPINB8,0,NA,0,0,0,NA,0,0,0,0,0,1.Unperturbed
SERPINC1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPIND1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPINE1,0,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
SERPINE3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SERPINF1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SERPINF2,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
SERPING1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SERPINH1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SERPINI1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SERTAD4,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
SERTM1,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SESN1,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
SESTD1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SETD1B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SETD2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SETD6,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SETD9,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SEZ6L,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SEZ6L2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SF3B1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SF3B4,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SFI1,0,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
SFN,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SFRP4,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SFTA2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SFTPA1,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SFTPA2,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SFTPB,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
SFTPC,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
SFXN2,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
SGCA,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SGCD,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SGCG,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SGCZ,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
SGK3,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SGSM2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SGTA,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SGTB,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SH2B1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH2B2,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SH2B3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH2D3A,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SH2D4B,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH2D5,NA,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
SH2D6,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SH2D7,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SH3BGR,0,0,0,1,0,-1,0,0,2,0,0,1.Unperturbed
SH3BGRL,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH3BGRL3,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
SH3GL2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SH3GL3,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
SH3GLB1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
SH3PXD2A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH3RF1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH3RF3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH3TC2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
SH3YL1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
